;InChiKey;SMILES;N_count;Solvent;Target1;Target2;Target3;Target4;
5827;RXKNNAKAVAHBNK-UHFFFAOYSA-N;C1=C[N+](=CC=C1[N+](=O)[O-])[O-];2;;;;;;
5828;RXKNNAKAVAHBNK-UHFFFAOYSA-N;C1=C[N+](=CC=C1[N+](=O)[O-])[O-];2;;;;;;
5829;RXKNNAKAVAHBNK-UHFFFAOYSA-N;C1=C[N+](=CC=C1[N+](=O)[O-])[O-];2;;;;;;
5830;RXKNNAKAVAHBNK-UHFFFAOYSA-N;C1=C[N+](=CC=C1[N+](=O)[O-])[O-];2;;;;;;
5831;RXKNNAKAVAHBNK-UHFFFAOYSA-N;C1=C[N+](=CC=C1[N+](=O)[O-])[O-];2;;;;;;
5832;VSWTYPJMJAYZFE-UHFFFAOYSA-N;C1CN2CCC3=CC=C(CCN(CCC4=CC=C1C=C4)CCC5=CC=C(CC2)C=C5)C=C3;2;;;;;;
5833;VSWTYPJMJAYZFE-UHFFFAOYSA-N;C1CN2CCC3=CC=C(CCN(CCC4=CC=C1C=C4)CCC5=CC=C(CC2)C=C5)C=C3;2;;;;;;
5845;XBLZVFYOCZVABA-UHFFFAOYSA-N;CCOC1=NC(=CN=C1)C;2;;;;;;
5846;XBLZVFYOCZVABA-UHFFFAOYSA-N;CCOC1=NC(=CN=C1)C;2;;;;;;
5859;IEOUSWADWJLLCH-UHFFFAOYSA-N;C1=CC=C2C(=C1)N=CC3=CC=CN32;2;;;;;;
5860;IEOUSWADWJLLCH-UHFFFAOYSA-N;C1=CC=C2C(=C1)N=CC3=CC=CN32;2;;;;;;
5863;IEOUSWADWJLLCH-UHFFFAOYSA-N;C1=CC=C2C(=C1)N=CC3=CC=CN32;2;;;;;;
5864;IEOUSWADWJLLCH-UHFFFAOYSA-N;C1=CC=C2C(=C1)N=CC3=CC=CN32;2;;;;;;
5890;TUFSHPZMRGOSFL-FNORWQNLSA-N;C/C(=N\[N+](=O)[O-])/C(C)(C)C;2;;;;;;
5891;TUFSHPZMRGOSFL-FNORWQNLSA-N;C/C(=N\[N+](=O)[O-])/C(C)(C)C;2;;;;;;
5957;YNIBKKGWTIXQOO-UHFFFAOYSA-N;C(N(CCl)[N+](=O)[O-])Cl;2;;;;;;
5958;YNIBKKGWTIXQOO-UHFFFAOYSA-N;C(N(CCl)[N+](=O)[O-])Cl;2;;;;;;
5959;VONLGUDYJIAGQI-UHFFFAOYSA-L;C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1.[Cl-].[Cl-].[Pt+2];2;;;;;;
5960;VONLGUDYJIAGQI-UHFFFAOYSA-L;C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1.[Cl-].[Cl-].[Pt+2];2;;;;;;
5972;NCOXSGKCQMMTRX-UHFFFAOYSA-N;C(C(=O)NCC(=O)O)NC(=O)CCl;2;;;;;;
5973;NCOXSGKCQMMTRX-UHFFFAOYSA-N;C(C(=O)NCC(=O)O)NC(=O)CCl;2;;;;;;
5978;HFSXFDKOXKNGIA-UHFFFAOYSA-N;C1=CC(=CC(=C1)F)NN;2;;;;;;
5979;HFSXFDKOXKNGIA-UHFFFAOYSA-N;C1=CC(=CC(=C1)F)NN;2;;;;;;
5980;HFSXFDKOXKNGIA-UHFFFAOYSA-N;C1=CC(=CC(=C1)F)NN;2;;;;;;
5981;HFSXFDKOXKNGIA-UHFFFAOYSA-N;C1=CC(=CC(=C1)F)NN;2;;;;;;
5996;CPHGOBGXZQKCKI-FXTRTJNRSA-N;C1=CC=C(C=C1)C2=C([15N]=[13CH][15NH]2)C3=CC=CC=C3;2;;;;;;
5997;CPHGOBGXZQKCKI-FXTRTJNRSA-N;C1=CC=C(C=C1)C2=C([15N]=[13CH][15NH]2)C3=CC=CC=C3;2;;;;;;
6017;SEPCYCDQJZTPHO-UHFFFAOYSA-N;CSC1=NC=C(C(=N1)C(=O)O)Cl;2;;;;;;
6018;SEPCYCDQJZTPHO-UHFFFAOYSA-N;CSC1=NC=C(C(=N1)C(=O)O)Cl;2;;;;;;
6019;ABVISKVBIVOGLU-UHFFFAOYSA-M;CN(C)/C=C/1\C=CC=C1C=[N+](C)C.[O-]Cl(=O)(=O)=O;2;;;;;;
6020;ABVISKVBIVOGLU-UHFFFAOYSA-M;CN(C)/C=C/1\C=CC=C1C=[N+](C)C.[O-]Cl(=O)(=O)=O;2;;;;;;
6033;KDXKERNSBIXSRK-UHFFFAOYSA-N;C(CCN)CC(C(=O)O)N;2;;;;;;
6034;KDXKERNSBIXSRK-UHFFFAOYSA-N;C(CCN)CC(C(=O)O)N;2;;;;;;
6035;KDXKERNSBIXSRK-UHFFFAOYSA-N;C(CCN)CC(C(=O)O)N;2;;;;;;
6036;KDXKERNSBIXSRK-UHFFFAOYSA-N;C(CCN)CC(C(=O)O)N;2;;;;;;
6037;KDXKERNSBIXSRK-UHFFFAOYSA-N;C(CCN)CC(C(=O)O)N;2;;;;;;
6038;KDXKERNSBIXSRK-UHFFFAOYSA-N;C(CCN)CC(C(=O)O)N;2;;;;;;
6039;KDXKERNSBIXSRK-UHFFFAOYSA-N;C(CCN)CC(C(=O)O)N;2;;;;;;
6040;KDXKERNSBIXSRK-UHFFFAOYSA-N;C(CCN)CC(C(=O)O)N;2;;;;;;
6041;KDXKERNSBIXSRK-UHFFFAOYSA-O;C(CCN)CC(C(=O)O)[NH3+];2;;;;;;
6042;KDXKERNSBIXSRK-UHFFFAOYSA-O;C(CCN)CC(C(=O)O)[NH3+];2;;;;;;
6043;KDXKERNSBIXSRK-UHFFFAOYSA-O;C(CCN)CC(C(=O)O)[NH3+];2;;;;;;
6044;KDXKERNSBIXSRK-UHFFFAOYSA-O;C(CCN)CC(C(=O)O)[NH3+];2;;;;;;
6045;KDXKERNSBIXSRK-UHFFFAOYSA-O;C(CCN)CC(C(=O)O)[NH3+];2;;;;;;
6046;KDXKERNSBIXSRK-UHFFFAOYSA-O;C(CCN)CC(C(=O)O)[NH3+];2;;;;;;
6047;KDXKERNSBIXSRK-UHFFFAOYSA-O;C(CCN)CC(C(=O)O)[NH3+];2;;;;;;
6048;KDXKERNSBIXSRK-UHFFFAOYSA-O;C(CCN)CC(C(=O)O)[NH3+];2;;;;;;
6049;KDXKERNSBIXSRK-UHFFFAOYSA-O;C(CCN)CC(C(=O)O)[NH3+];2;;;;;;
6050;KDXKERNSBIXSRK-UHFFFAOYSA-O;C(CCN)CC(C(=O)O)[NH3+];2;;;;;;
6051;KDXKERNSBIXSRK-UHFFFAOYSA-O;C(CCN)CC(C(=O)O)[NH3+];2;;;;;;
6074;PSHKMPUSSFXUIA-UHFFFAOYSA-N;CN(C)C1=CC=CC=N1;2;;;;;;
6075;PSHKMPUSSFXUIA-UHFFFAOYSA-N;CN(C)C1=CC=CC=N1;2;;;;;;
6134;UQUPIHHYKUEXQD-UHFFFAOYSA-N;CNCCCNC;2;;;;;;
6135;UQUPIHHYKUEXQD-UHFFFAOYSA-N;CNCCCNC;2;;;;;;
6148;FUONNQHEMRALBH-HQVZTVAUSA-N;CC([C@@H](C(=O)OC)NC(=O)CNC(=O)OCC1=CC=CC=C1)O;2;;;;;;
6149;FUONNQHEMRALBH-HQVZTVAUSA-N;CC([C@@H](C(=O)OC)NC(=O)CNC(=O)OCC1=CC=CC=C1)O;2;;;;;;
6150;FUONNQHEMRALBH-HQVZTVAUSA-N;CC([C@@H](C(=O)OC)NC(=O)CNC(=O)OCC1=CC=CC=C1)O;2;;;;;;
6151;FUONNQHEMRALBH-HQVZTVAUSA-N;CC([C@@H](C(=O)OC)NC(=O)CNC(=O)OCC1=CC=CC=C1)O;2;;;;;;
6152;FUONNQHEMRALBH-HQVZTVAUSA-N;CC([C@@H](C(=O)OC)NC(=O)CNC(=O)OCC1=CC=CC=C1)O;2;;;;;;
6153;FUONNQHEMRALBH-HQVZTVAUSA-N;CC([C@@H](C(=O)OC)NC(=O)CNC(=O)OCC1=CC=CC=C1)O;2;;;;;;
6154;FUONNQHEMRALBH-HQVZTVAUSA-N;CC([C@@H](C(=O)OC)NC(=O)CNC(=O)OCC1=CC=CC=C1)O;2;;;;;;
6155;FUONNQHEMRALBH-HQVZTVAUSA-N;CC([C@@H](C(=O)OC)NC(=O)CNC(=O)OCC1=CC=CC=C1)O;2;;;;;;
6156;FUONNQHEMRALBH-HQVZTVAUSA-N;CC([C@@H](C(=O)OC)NC(=O)CNC(=O)OCC1=CC=CC=C1)O;2;;;;;;
6157;FUONNQHEMRALBH-HQVZTVAUSA-N;CC([C@@H](C(=O)OC)NC(=O)CNC(=O)OCC1=CC=CC=C1)O;2;;;;;;
6160;LUBJCRLGQSPQNN-UHFFFAOYSA-N;C1=CC=C(C=C1)NC(=O)N;2;;;;;;
6161;LUBJCRLGQSPQNN-UHFFFAOYSA-N;C1=CC=C(C=C1)NC(=O)N;2;;;;;;
6162;LUBJCRLGQSPQNN-UHFFFAOYSA-N;C1=CC=C(C=C1)NC(=O)N;2;;;;;;
6163;RWQNBRDOKXIBIV-UHFFFAOYSA-N;CC1=CNC(=O)NC1=O;2;;;;;;
6164;RWQNBRDOKXIBIV-UHFFFAOYSA-N;CC1=CNC(=O)NC1=O;2;;;;;;
6167;UVXXXESJTHCKLS-SEYXRHQNSA-N;C1CCN(CC1)/C(=N\O)/C2=CC=CC=C2;2;;;;;;
6168;UVXXXESJTHCKLS-SEYXRHQNSA-N;C1CCN(CC1)/C(=N\O)/C2=CC=CC=C2;2;;;;;;
6171;UVXXXESJTHCKLS-SEYXRHQNSA-N;C1CCN(CC1)/C(=N\O)/C2=CC=CC=C2;2;;;;;;
6172;UVXXXESJTHCKLS-SEYXRHQNSA-N;C1CCN(CC1)/C(=N\O)/C2=CC=CC=C2;2;;;;;;
6225;KEEHPRNTNIZBPZ-UHFFFAOYSA-N;CN1C(=C(C(=[N+]1C)C2=CC=CC=C2)[O-])C3=CC=CC=C3;2;;;;;;
6226;KEEHPRNTNIZBPZ-UHFFFAOYSA-N;CN1C(=C(C(=[N+]1C)C2=CC=CC=C2)[O-])C3=CC=CC=C3;2;;;;;;
6229;KEEHPRNTNIZBPZ-UHFFFAOYSA-N;CN1C(=C(C(=[N+]1C)C2=CC=CC=C2)[O-])C3=CC=CC=C3;2;;;;;;
6230;KEEHPRNTNIZBPZ-UHFFFAOYSA-N;CN1C(=C(C(=[N+]1C)C2=CC=CC=C2)[O-])C3=CC=CC=C3;2;;;;;;
6231;KEEHPRNTNIZBPZ-UHFFFAOYSA-N;CN1C(=C(C(=[N+]1C)C2=CC=CC=C2)[O-])C3=CC=CC=C3;2;;;;;;
6232;KEEHPRNTNIZBPZ-UHFFFAOYSA-N;CN1C(=C(C(=[N+]1C)C2=CC=CC=C2)[O-])C3=CC=CC=C3;2;;;;;;
6233;KEEHPRNTNIZBPZ-UHFFFAOYSA-N;CN1C(=C(C(=[N+]1C)C2=CC=CC=C2)[O-])C3=CC=CC=C3;2;;;;;;
6234;KEEHPRNTNIZBPZ-UHFFFAOYSA-N;CN1C(=C(C(=[N+]1C)C2=CC=CC=C2)[O-])C3=CC=CC=C3;2;;;;;;
6235;KEEHPRNTNIZBPZ-UHFFFAOYSA-N;CN1C(=C(C(=[N+]1C)C2=CC=CC=C2)[O-])C3=CC=CC=C3;2;;;;;;
6236;KEEHPRNTNIZBPZ-UHFFFAOYSA-N;CN1C(=C(C(=[N+]1C)C2=CC=CC=C2)[O-])C3=CC=CC=C3;2;;;;;;
6317;XNFNGGQRDXFYMM-PPHPATTJSA-N;COC(=O)[C@H](CC1=CNC2=CC=CC=C21)N.Cl;2;;;;;;
6318;XNFNGGQRDXFYMM-PPHPATTJSA-N;COC(=O)[C@H](CC1=CNC2=CC=CC=C21)N.Cl;2;;;;;;
6321;XNFNGGQRDXFYMM-PPHPATTJSA-N;COC(=O)[C@H](CC1=CNC2=CC=CC=C21)N.Cl;2;;;;;;
6322;XNFNGGQRDXFYMM-PPHPATTJSA-N;COC(=O)[C@H](CC1=CNC2=CC=CC=C21)N.Cl;2;;;;;;
6325;KVWWTCSJLGHLRM-UHFFFAOYSA-N;COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)N;2;;;;;;
6326;KVWWTCSJLGHLRM-UHFFFAOYSA-N;COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)N;2;;;;;;
6329;JUAPMRSLDANLAS-UHFFFAOYSA-N;C1=CC=C(C=C1)CC2C(=O)NC(C(=O)N2)CC3=CC=CC=C3;2;;;;;;
6330;JUAPMRSLDANLAS-UHFFFAOYSA-N;C1=CC=C(C=C1)CC2C(=O)NC(C(=O)N2)CC3=CC=CC=C3;2;;;;;;
6331;JUAPMRSLDANLAS-UHFFFAOYSA-N;C1=CC=C(C=C1)CC2C(=O)NC(C(=O)N2)CC3=CC=CC=C3;2;;;;;;
6332;JUAPMRSLDANLAS-UHFFFAOYSA-N;C1=CC=C(C=C1)CC2C(=O)NC(C(=O)N2)CC3=CC=CC=C3;2;;;;;;
6333;JUAPMRSLDANLAS-UHFFFAOYSA-N;C1=CC=C(C=C1)CC2C(=O)NC(C(=O)N2)CC3=CC=CC=C3;2;;;;;;
6334;JUAPMRSLDANLAS-UHFFFAOYSA-N;C1=CC=C(C=C1)CC2C(=O)NC(C(=O)N2)CC3=CC=CC=C3;2;;;;;;
6335;JUAPMRSLDANLAS-UHFFFAOYSA-N;C1=CC=C(C=C1)CC2C(=O)NC(C(=O)N2)CC3=CC=CC=C3;2;;;;;;
6349;XGFNEYWHJZKHRL-UHFFFAOYSA-N;CC1=C(C=C[N+](=C1)O)[N+](=O)[O-];2;;;;;;
6350;XGFNEYWHJZKHRL-UHFFFAOYSA-N;CC1=C(C=C[N+](=C1)O)[N+](=O)[O-];2;;;;;;
6353;XGFNEYWHJZKHRL-UHFFFAOYSA-N;CC1=C(C=C[N+](=C1)O)[N+](=O)[O-];2;;;;;;
6379;KYQCOXFCLRTKLS-UHFFFAOYSA-N;C1=CN=CC=N1;2;;;;;;
6380;KYQCOXFCLRTKLS-UHFFFAOYSA-N;C1=CN=CC=N1;2;;;;;;
6381;KYQCOXFCLRTKLS-UHFFFAOYSA-N;C1=CN=CC=N1;2;;;;;;
6382;KYQCOXFCLRTKLS-UHFFFAOYSA-N;C1=CN=CC=N1;2;;;;;;
6383;KYQCOXFCLRTKLS-UHFFFAOYSA-N;C1=CN=CC=N1;2;;;;;;
6384;KYQCOXFCLRTKLS-UHFFFAOYSA-N;C1=CN=CC=N1;2;;;;;;
6385;KYQCOXFCLRTKLS-UHFFFAOYSA-N;C1=CN=CC=N1;2;;;;;;
6386;KYQCOXFCLRTKLS-UHFFFAOYSA-N;C1=CN=CC=N1;2;;;;;;
6387;KYQCOXFCLRTKLS-UHFFFAOYSA-N;C1=CN=CC=N1;2;;;;;;
6388;KYQCOXFCLRTKLS-UHFFFAOYSA-N;C1=CN=CC=N1;2;;;;;;
6389;KYQCOXFCLRTKLS-UHFFFAOYSA-N;C1=CN=CC=N1;2;;;;;;
6390;KYQCOXFCLRTKLS-UHFFFAOYSA-N;C1=CN=CC=N1;2;;;;;;
6391;KYQCOXFCLRTKLS-UHFFFAOYSA-N;C1=CN=CC=N1;2;;;;;;
6392;KYQCOXFCLRTKLS-UHFFFAOYSA-N;C1=CN=CC=N1;2;;;;;;
6393;KYQCOXFCLRTKLS-UHFFFAOYSA-N;C1=CN=CC=N1;2;;;;;;
6394;KYQCOXFCLRTKLS-UHFFFAOYSA-N;C1=CN=CC=N1;2;;;;;;
6395;KYQCOXFCLRTKLS-UHFFFAOYSA-N;C1=CN=CC=N1;2;;;;;;
6396;KYQCOXFCLRTKLS-UHFFFAOYSA-N;C1=CN=CC=N1;2;;;;;;
6397;KYQCOXFCLRTKLS-UHFFFAOYSA-N;C1=CN=CC=N1;2;;;;;;
6398;KYQCOXFCLRTKLS-UHFFFAOYSA-N;C1=CN=CC=N1;2;;;;;;
6399;KYQCOXFCLRTKLS-UHFFFAOYSA-N;C1=CN=CC=N1;2;;;;;;
6400;UWZQTYQYHJLIRS-UHFFFAOYSA-N;CC1=CN=CC(=N1)SC;2;;;;;;
6401;UWZQTYQYHJLIRS-UHFFFAOYSA-N;CC1=CN=CC(=N1)SC;2;;;;;;
6418;DKXPLHOKMGMMQM-UHFFFAOYSA-N;CN1CCCN1C;2;;;;;;
6419;DKXPLHOKMGMMQM-UHFFFAOYSA-N;CN1CCCN1C;2;;;;;;
6424;OAWHISBYSDFHHU-UHFFFAOYSA-N;C1=CC=C(C=C1)N2C=C(C=N2)Cl;2;;;;;;
6425;OAWHISBYSDFHHU-UHFFFAOYSA-N;C1=CC=C(C=C1)N2C=C(C=N2)Cl;2;;;;;;
6450;ZJBALPNGQOVDKB-UHFFFAOYSA-N;CC1=CC2=NCC(CN2C=C1)C(=O)C3=CC=CC=C3.OCl(=O)(=O)=O;2;;;;;;
6451;ZJBALPNGQOVDKB-UHFFFAOYSA-N;CC1=CC2=NCC(CN2C=C1)C(=O)C3=CC=CC=C3.OCl(=O)(=O)=O;2;;;;;;
6503;PBCGRSOUKIKWAA-UHFFFAOYSA-N;COC1=CC=CC(=C1C2=NC3=CC=CC=C3N=C(C2)C4=CC=CC=C4O)O;2;;;;;;
6504;PBCGRSOUKIKWAA-UHFFFAOYSA-N;COC1=CC=CC(=C1C2=NC3=CC=CC=C3N=C(C2)C4=CC=CC=C4O)O;2;;;;;;
6509;XTDPXHJBFCNBOD-UHFFFAOYSA-N;CN1C(=O)C2=CC=CC=C2S1(C3=CC=CC=C3[N+](=O)[O-])Cl;2;;;;;;
6510;XTDPXHJBFCNBOD-UHFFFAOYSA-N;CN1C(=O)C2=CC=CC=C2S1(C3=CC=CC=C3[N+](=O)[O-])Cl;2;;;;;;
6517;RQRCFULIICUDSN-UHFFFAOYSA-N;C1=C(C(=C(C(=C1F)N)F)F)[N+](=O)[O-];2;;;;;;
6518;RQRCFULIICUDSN-UHFFFAOYSA-N;C1=C(C(=C(C(=C1F)N)F)F)[N+](=O)[O-];2;;;;;;
6532;KVKCSLYXQHYVBY-WXXKFALUSA-L;N(=[N+](\[O-])/S(=O)(=O)[O-])\[O-].[K+].[K+];2;;;;;;
6533;KVKCSLYXQHYVBY-WXXKFALUSA-L;N(=[N+](\[O-])/S(=O)(=O)[O-])\[O-].[K+].[K+];2;;;;;;
6556;MZEJNSFKLINFCC-BQYQJAHWSA-N;C/C(=C\NC1=CC=C(C=C1)OC)/[N+](=O)[O-];2;;;;;;
6557;MZEJNSFKLINFCC-BQYQJAHWSA-N;C/C(=C\NC1=CC=C(C=C1)OC)/[N+](=O)[O-];2;;;;;;
6568;FJZRUSFQHBBTCC-UHFFFAOYSA-N;C1=CN=C(C(=O)N1)C(=O)O;2;;;;;;
6569;FJZRUSFQHBBTCC-UHFFFAOYSA-N;C1=CN=C(C(=O)N1)C(=O)O;2;;;;;;
6584;IJGBQZWGRCCKFB-UHFFFAOYSA-N;C=CN1C=C2C=CC=CC2=N1;2;;;;;;
6585;IJGBQZWGRCCKFB-UHFFFAOYSA-N;C=CN1C=C2C=CC=CC2=N1;2;;;;;;
6592;SRQRIJBOIFSOCG-UHFFFAOYSA-N;CC1=CC(=NN1C)C2=CC=CC=C2C(C)(C)O;2;;;;;;
6593;SRQRIJBOIFSOCG-UHFFFAOYSA-N;CC1=CC(=NN1C)C2=CC=CC=C2C(C)(C)O;2;;;;;;
6611;CXOFVDLJLONNDW-UHFFFAOYSA-N;C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3;2;;;;;;
6612;CXOFVDLJLONNDW-UHFFFAOYSA-N;C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3;2;;;;;;
6613;PMJQQJDYXUMGKA-UHFFFAOYSA-N;C1N=C(N=C(S1)C2=CC=CC=C2)C3=CC=CC=C3;2;;;;;;
6614;PMJQQJDYXUMGKA-UHFFFAOYSA-N;C1N=C(N=C(S1)C2=CC=CC=C2)C3=CC=CC=C3;2;;;;;;
6617;UEWDDROENRBSFO-PCBKLFQUSA-N;C1=CC(=CC=C1CC[15NH][13C](=O)[13C](=O)O)[N+](=O)[O-];2;;;;;;
6618;UEWDDROENRBSFO-PCBKLFQUSA-N;C1=CC(=CC=C1CC[15NH][13C](=O)[13C](=O)O)[N+](=O)[O-];2;;;;;;
6621;KWAYEPXDGHYGRW-UHFFFAOYSA-N;C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)N;2;;;;;;
6622;KWAYEPXDGHYGRW-UHFFFAOYSA-N;C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)N;2;;;;;;
6623;KWAYEPXDGHYGRW-UHFFFAOYSA-N;C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)N;2;;;;;;
6644;UMAMUAHGYMAHSA-UHFFFAOYSA-N;C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)NCC(=O)NCC(=O)O;2;;;;;;
6645;UMAMUAHGYMAHSA-UHFFFAOYSA-N;C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)NCC(=O)NCC(=O)O;2;;;;;;
6660;OWMPQPNJFWRDRH-UHFFFAOYSA-N;C1=CC2=CN(N=C2C=C1)C3=CC(=CC=C3)F;2;;;;;;
6661;OWMPQPNJFWRDRH-UHFFFAOYSA-N;C1=CC2=CN(N=C2C=C1)C3=CC(=CC=C3)F;2;;;;;;
6662;HOPUBWIABHRCKQ-UHFFFAOYSA-N;CC(C)(C)C1=CC(=NN1C)C(C)(C)C;2;;;;;;
6663;HOPUBWIABHRCKQ-UHFFFAOYSA-N;CC(C)(C)C1=CC(=NN1C)C(C)(C)C;2;;;;;;
6666;HZNIHPFXMGHKNY-UHFFFAOYSA-N;COP(=O)(N1CCN(CC1)CC2CC2)OC;2;;;;;;
6667;HZNIHPFXMGHKNY-UHFFFAOYSA-N;COP(=O)(N1CCN(CC1)CC2CC2)OC;2;;;;;;
6678;PHQOXPWAQLPHLQ-JLHYYAGUSA-N;CC/[N+](=C\1/C2=CC=CC=C2N(C1=O)C)/[O-];2;;;;;;
6679;PHQOXPWAQLPHLQ-JLHYYAGUSA-N;CC/[N+](=C\1/C2=CC=CC=C2N(C1=O)C)/[O-];2;;;;;;
6692;UXGCCHWNOQKOQB-UHFFFAOYSA-N;C1=CC=C(C=C1)C2=CC=C(N2)C(=CC(=O)C3=CC=CS3)C4=CC=C(N4)C5=CC=CC=C5;2;;;;;;
6693;UXGCCHWNOQKOQB-UHFFFAOYSA-N;C1=CC=C(C=C1)C2=CC=C(N2)C(=CC(=O)C3=CC=CS3)C4=CC=C(N4)C5=CC=CC=C5;2;;;;;;
6696;UXGCCHWNOQKOQB-UHFFFAOYSA-N;C1=CC=C(C=C1)C2=CC=C(N2)C(=CC(=O)C3=CC=CS3)C4=CC=C(N4)C5=CC=CC=C5;2;;;;;;
6697;UXGCCHWNOQKOQB-UHFFFAOYSA-N;C1=CC=C(C=C1)C2=CC=C(N2)C(=CC(=O)C3=CC=CS3)C4=CC=C(N4)C5=CC=CC=C5;2;;;;;;
6698;UXGCCHWNOQKOQB-UHFFFAOYSA-N;C1=CC=C(C=C1)C2=CC=C(N2)C(=CC(=O)C3=CC=CS3)C4=CC=C(N4)C5=CC=CC=C5;2;;;;;;
6699;UXGCCHWNOQKOQB-UHFFFAOYSA-N;C1=CC=C(C=C1)C2=CC=C(N2)C(=CC(=O)C3=CC=CS3)C4=CC=C(N4)C5=CC=CC=C5;2;;;;;;
6700;UXGCCHWNOQKOQB-UHFFFAOYSA-N;C1=CC=C(C=C1)C2=CC=C(N2)C(=CC(=O)C3=CC=CS3)C4=CC=C(N4)C5=CC=CC=C5;2;;;;;;
6701;UXGCCHWNOQKOQB-UHFFFAOYSA-N;C1=CC=C(C=C1)C2=CC=C(N2)C(=CC(=O)C3=CC=CS3)C4=CC=C(N4)C5=CC=CC=C5;2;;;;;;
6717;ZSCDBOWYZJWBIY-UHFFFAOYSA-N;CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C;2;;;;;;
6718;ZSCDBOWYZJWBIY-UHFFFAOYSA-N;CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C;2;;;;;;
6763;KGGWLLBYMVCZTL-QNGOZBTKSA-N;CC1=CC=C(C=C1)C2=N/C(=C\C3=CC=CC=C3)/C(=O)N2C4=CC=C(C=C4)O;2;;;;;;
6764;KGGWLLBYMVCZTL-QNGOZBTKSA-N;CC1=CC=C(C=C1)C2=N/C(=C\C3=CC=CC=C3)/C(=O)N2C4=CC=C(C=C4)O;2;;;;;;
6789;AZNJBCHPEMMGOL-UHFFFAOYSA-N;CCOC(=O)C1=NC=CN=C1Cl;2;;;;;;
6790;AZNJBCHPEMMGOL-UHFFFAOYSA-N;CCOC(=O)C1=NC=CN=C1Cl;2;;;;;;
6805;KUAZQDVKQLNFPE-UHFFFAOYSA-N;CN(C)C(=S)SSC(=S)N(C)C;2;;;;;;
6806;KUAZQDVKQLNFPE-UHFFFAOYSA-N;CN(C)C(=S)SSC(=S)N(C)C;2;;;;;;
6811;KUAZQDVKQLNFPE-UHFFFAOYSA-N;CN(C)C(=S)SSC(=S)N(C)C;2;;;;;;
6828;ZWISCKSGNCMAQO-UHFFFAOYSA-N;C1=CC=C2C(=C1)C(=O)C(=CN2)[N+](=O)[O-];2;;;;;;
6829;ZWISCKSGNCMAQO-UHFFFAOYSA-N;C1=CC=C2C(=C1)C(=O)C(=CN2)[N+](=O)[O-];2;;;;;;
6845;JGOAZQAXRONCCI-SDNWHVSQSA-N;C1=CC=C(C=C1)/C=N/NC2=CC=CC=C2;2;;;;;;
6846;JGOAZQAXRONCCI-SDNWHVSQSA-N;C1=CC=C(C=C1)/C=N/NC2=CC=CC=C2;2;;;;;;
6847;JGOAZQAXRONCCI-SDNWHVSQSA-N;C1=CC=C(C=C1)/C=N/NC2=CC=CC=C2;2;;;;;;
6848;JGOAZQAXRONCCI-SDNWHVSQSA-N;C1=CC=C(C=C1)/C=N/NC2=CC=CC=C2;2;;;;;;
6851;YBAZINRZQSAIAY-UHFFFAOYSA-N;C1=CC(=CC=C1C#N)N;2;;;;;;
6852;YBAZINRZQSAIAY-UHFFFAOYSA-N;C1=CC(=CC=C1C#N)N;2;;;;;;
6855;YBAZINRZQSAIAY-UHFFFAOYSA-N;C1=CC(=CC=C1C#N)N;2;;;;;;
6856;YBAZINRZQSAIAY-UHFFFAOYSA-N;C1=CC(=CC=C1C#N)N;2;;;;;;
6857;YBAZINRZQSAIAY-UHFFFAOYSA-N;C1=CC(=CC=C1C#N)N;2;;;;;;
6858;YBAZINRZQSAIAY-UHFFFAOYSA-N;C1=CC(=CC=C1C#N)N;2;;;;;;
6859;YBAZINRZQSAIAY-UHFFFAOYSA-N;C1=CC(=CC=C1C#N)N;2;;;;;;
6860;YBAZINRZQSAIAY-UHFFFAOYSA-N;C1=CC(=CC=C1C#N)N;2;;;;;;
6865;LBLDBMNZMPVFEE-UHFFFAOYSA-N;CC[N+]1=CC=CC(=C1)C(=O)N.[Br-];2;;;;;;
6866;LBLDBMNZMPVFEE-UHFFFAOYSA-N;CC[N+]1=CC=CC(=C1)C(=O)N.[Br-];2;;;;;;
6867;LBLDBMNZMPVFEE-UHFFFAOYSA-N;CC[N+]1=CC=CC(=C1)C(=O)N.[Br-];2;;;;;;
6868;LBLDBMNZMPVFEE-UHFFFAOYSA-N;CC[N+]1=CC=CC(=C1)C(=O)N.[Br-];2;;;;;;
6869;PWSJIWZIGAEWLK-UHFFFAOYSA-N;CC(=O)N1C(OC(=N1)C2=CC=C(C=C2)OC)C3=CC=C(C=C3)Cl;2;;;;;;
